	start1	end1	start2	end2
25354	110	156	357	400
25355	98	113	2	17
25356	11	36	451	476
25357	42	126	48	129
25358	1	9	1	9
25359	1	14	1	14
25360	118	137	2015	2034
25361	115	142	141	168
25362	1	23	1	21
25363	1	198	1	198
25364	1	198	5	202
25365	1	198	5	203
25366	1	198	25	220
25367	1	198	5	197
25368	1	198	5	204
25369	1	198	4	200
25370	1	198	5	198
25371	1	198	5	198
25372	1	198	5	198
25373	1	198	4	197
25374	1	198	4	197
25375	1	198	5	202
25376	1	198	4	197
25377	1	198	5	201
25378	1	198	4	197
25379	1	198	7	205
25380	1	198	5	199
25381	1	198	5	197
25382	117	169	59	112
25383	161	181	85	105
25384	81	159	139	211
25385	79	102	52	75
25386	130	189	53	116
25387	95	143	82	132
25388	107	156	47	98
25389	121	184	36	104
25390	86	144	19	79
25391	127	150	197	220
25392	1	559	1	559
25393	193	474	1759	2051
25394	233	433	1324	1553
25395	266	492	2429	2672
25396	265	468	1544	1763
25397	266	438	2015	2183
25398	265	441	2324	2497
25399	264	449	2168	2385
25400	200	234	2650	2684
25401	233	559	1068	1420
25402	264	559	2460	2809
25403	122	218	1940	2037
25404	53	108	909	964
25405	56	96	213	253
25406	32	212	2011	2195
25407	12	71	2172	2244
25408	72	108	804	841
25409	225	439	465	676
25410	265	452	892	1062
25411	261	451	710	937
25412	265	394	982	1110
25413	126	223	511	604
25414	467	559	671	761
25415	471	559	921	1010
25416	120	175	299	364
25417	147	229	76	149
25418	52	96	246	291
25419	1	134	1459	1577
25420	1	35	1	37
25421	1	17	1	17
25422	1	17	1	17
25423	207	237	671	700
25424	207	234	336	363
25425	168	227	51	120
25426	319	379	134	190
25427	23	92	537	612
25428	22	175	182	314
25429	178	285	731	843
25430	266	331	176	243
25431	484	559	658	752
25432	1	67	1	67
25433	1	66	1	66
25434	1	66	1	66
25435	1	66	7	72
25436	2	66	3	67
25437	1	66	2	67
25438	2	66	1	65
25439	4	66	12	75
25440	7	67	1	61
25441	4	66	3	65
25442	2	66	1	66
25443	35	54	182	201
25444	44	67	41	64
25445	7	65	454	518
25446	9	59	49	95
25447	3	26	37	60
25448	11	56	234	266
25449	46	60	12	26
25450	13	57	67	116
25451	4	46	89	131
25452	42	61	11	30
25453	27	40	382	395
25454	2	38	4	40
25455	20	36	22	38
25456	1	59	1	59
25457	10	59	5	54
25458	23	49	428	453
25459	21	59	622	660
25460	13	48	529	564
25461	14	57	113	156
25462	4	23	258	277
25463	14	49	35	67
25464	1	180	1	180
25465	30	117	102	190
25466	68	88	1076	1096
25467	1	413	1	413
25468	2	400	3	398
25469	2	411	7	412
25470	1	412	1	407
25471	3	411	8	420
25472	1	411	1	403
25473	1	412	23	429
25474	1	396	14	409
25475	1	409	1	415
25476	1	398	4	401
25477	1	394	19	413
25478	119	385	113	372
25479	119	374	112	361
25480	119	411	117	402
25481	2	372	21	400
25482	146	374	148	368
25483	3	367	20	389
25484	1	194	6	188
25485	326	377	59	109
25486	194	288	285	371
25487	121	142	162	183
25488	357	390	96	131
25489	217	285	54	109
25490	1	255	1	255
25491	3	251	3	246
25492	3	251	3	260
25493	6	253	29	276
25494	6	253	6	257
25495	3	254	3	260
25496	3	255	5	259
25497	9	253	9	252
25498	2	255	1	255
25499	6	251	5	248
25500	2	251	1	253
25501	86	110	266	290
25502	33	73	159	199
25503	145	207	38	94
25504	181	201	22	43
25505	152	189	394	432
25506	218	246	61	89
25507	71	114	345	383
25508	58	84	124	153
25509	151	181	264	294
25510	1	222	1	222
25511	22	220	1	204
25512	1	216	1	215
25513	1	219	3	220
25514	34	165	22	190
25515	8	119	43	189
25516	45	119	75	182
25517	137	162	164	189
25518	100	119	161	180
25519	101	119	169	187
25520	101	133	157	186
25521	24	59	269	304
25522	101	119	175	193
25523	89	189	74	176
25524	135	160	119	144
25525	1	75	1	75
25526	9	68	118	184
25527	7	74	80	144
25528	27	40	121	134
25529	44	65	93	114
25530	4	62	10	76
25531	19	39	195	215
25532	29	42	102	115
25533	1	16	27	42
25534	39	70	531	562
25535	1	39	1	39
25536	13	39	14	40
25537	19	39	1689	1709
25538	2	31	463	495
25539	6	38	1778	1812
25540	22	37	319	334
25541	7	27	121	141
25542	26	39	25	38
25543	5	26	5174	5195
25544	16	38	33	55
25545	13	37	1576	1597
25546	4	25	74	95
25547	1	341	1	341
25548	1	328	1	317
25549	1	327	1	315
25550	1	332	10	340
25551	30	333	29	330
25552	30	326	8	298
25553	27	328	6	305
25554	34	332	9	284
25555	34	324	18	293
25556	30	324	5	274
25557	34	327	4	280
25558	34	324	9	277
25559	34	287	9	256
25560	34	295	12	272
25561	34	250	5	230
25562	34	247	5	227
25563	34	329	5	279
25564	34	250	10	239
25565	34	292	23	283
25566	36	324	14	269
25567	8	247	3	198
25568	36	293	5	266
25569	46	247	20	195
25570	186	247	72	130
25571	36	247	5	197
25572	31	247	7	191
25573	211	255	247	292
25574	205	256	795	854
25575	180	245	5	79
25576	111	134	34	57
25577	288	338	332	383
25578	267	287	93	113
25579	90	172	309	390
25580	44	91	428	473
25581	20	69	34	83
25582	200	246	59	102
25583	215	271	11	58
25584	266	291	83	108
25585	1	228	1	228
25586	1	228	2	225
25587	1	227	2	230
25588	1	228	2	224
25589	1	226	4	224
25590	1	226	4	230
25591	1	227	2	228
25592	1	226	4	224
25593	1	227	3	230
25594	3	227	5	231
25595	1	222	4	225
25596	1	225	3	227
25597	1	226	6	224
25598	1	227	6	226
25599	3	222	7	214
25600	1	226	1	219
25601	1	226	6	224
25602	1	226	4	224
25603	1	223	2	237
25604	23	227	14	212
25605	1	225	3	238
25606	1	217	2	223
25607	29	218	34	227
25608	1	217	2	230
25609	1	219	2	232
25610	1	79	6	92
25611	162	218	19	74
25612	160	206	224	267
25613	1	91	1	91
25614	43	89	866	912
25615	16	43	480	508
25616	21	41	16	38
25617	53	87	191	225
25618	1	66	1	66
25619	6	29	572	595
25620	37	49	846	858
25621	5	37	41	73
25622	31	44	229	242
25623	3	34	411	442
25624	1	67	1	67
25625	3	35	39	68
25626	11	38	33	60
25627	22	63	87	126
25628	34	63	160	187
25629	28	59	575	607
25630	22	65	51	94
25631	30	66	7	43
25632	11	32	693	714
25633	1	64	1	64
25634	1	62	1	62
25635	15	61	11	57
25636	9	61	5	57
25637	1	58	17	74
25638	6	45	222	261
25639	32	51	18	37
25640	25	48	23	46
25641	10	60	115	162
25642	1	283	1	283
25643	3	245	4	238
25644	10	166	17	163
25645	3	140	4	135
25646	11	146	2	129
25647	105	157	102	156
25648	154	218	393	450
25649	27	145	39	185
25650	220	239	20	39
25651	201	232	201	233
25652	11	72	931	985
25653	67	113	90	136
25654	1	301	1	301
25655	1	301	1	300
25656	1	301	1	303
25657	1	301	4	306
25658	1	301	1	303
25659	1	301	1	304
25660	1	301	1	303
25661	1	301	1	301
25662	1	301	1	301
25663	1	300	4	303
25664	2	252	1	258
25665	5	197	5	205
25666	3	201	6	210
25667	2	202	7	207
25668	3	279	32	307
25669	10	258	10	254
25670	33	194	27	170
25671	2	201	7	195
25672	2	200	4	195
25673	2	201	19	218
25674	29	204	4	170
25675	2	200	4	196
25676	2	301	4	297
25677	2	230	6	220
25678	260	278	395	413
25679	204	223	25	44
25680	3	39	1064	1101
25681	213	252	22	63
25682	148	176	669	697
25683	160	275	418	557
25684	166	222	177	238
25685	178	222	63	100
25686	236	274	19	56
25687	31	49	314	333
25688	226	278	62	130
25689	1	117	1	117
25690	21	106	207	294
25691	5	67	243	311
25692	16	89	4	75
25693	1	48	13	60
25694	39	54	17	32
25695	8	44	5	41
25696	55	86	766	797
25697	1	67	1	67
25698	1	67	1	62
25699	11	37	241	267
25700	1	19	1	19
25701	19	45	47	74
25702	28	43	279	294
25703	30	38	73	81
25704	2	35	85	118
25705	1	96	1	96
25706	8	94	4	90
25707	2	94	10	103
25708	16	94	28	107
25709	22	96	10	84
25710	56	96	46	93
25711	28	69	20	62
25712	50	73	282	305
25713	59	93	25	60
25714	55	96	43	92
25715	17	45	2	30
25716	57	85	58	86
25717	1	115	1	115
25718	13	40	53	82
25719	64	100	33	76
25720	60	84	7	32
25721	92	113	87	108
25722	72	106	440	474
25723	44	64	220	240
25724	11	41	74	103
25725	74	109	23	58
25726	6	16	330	340
25727	16	32	34	50
25728	1	200	1	200
25729	3	200	24	220
25730	3	200	4	197
25731	3	200	4	203
25732	3	200	4	198
25733	3	200	4	202
25734	4	200	1	198
25735	1	200	2	198
25736	3	200	4	204
25737	1	200	1	197
25738	1	200	1	197
25739	1	200	1	197
25740	3	200	4	202
25741	3	200	4	198
25742	1	200	1	197
25743	2	200	3	201
25744	3	200	4	199
25745	3	200	6	205
25746	3	200	4	197
25747	76	105	221	250
25748	36	78	14	56
25749	140	175	6	41
25750	110	164	29	80
25751	97	114	30	47
25752	88	136	2172	2224
25753	108	157	158	224
25754	1	41	1	41
25755	1	15	5	19
25756	2	14	36	48
25757	1	8	1	8
25758	23	38	12	27
25759	1	41	6	43
25760	9	18	13	22
25761	1	26	10	35
25762	1	137	1	137
25763	68	125	4	64
25764	27	60	6	39
25765	93	125	1	30
25766	1	23	1	23
25767	55	93	9	44
25768	81	118	2031	2068
25769	30	65	304	339
25770	48	86	65	107
25771	83	109	45	72
25772	1	15	1	15
25773	1	23	1	26
25774	55	89	30	69
25775	3	45	209	250
25776	1	31	1	29
25777	1	36	1	36
25778	12	24	60	72
25779	22	35	21	36
25780	17	27	552	562
25781	11	25	259	273
25782	15	32	85	103
25783	20	35	16	33
25784	11	28	13	30
25785	2	17	303	318
25786	20	35	8	25
25787	23	31	219	227
25788	23	27	81	85
25789	1	203	1	203
25790	6	201	7	185
25791	25	194	21	183
25792	152	201	140	191
25793	51	110	35	94
25794	26	116	2169	2265
25795	47	115	1208	1265
25796	39	115	1667	1739
25797	98	161	67	121
25798	62	121	2732	2782
25799	150	177	932	959
25800	41	75	27	61
25801	1	74	1	74
25802	24	39	226	241
25803	13	67	4	59
25804	20	53	86	124
25805	22	55	201	242
25806	33	45	348	360
25807	9	54	487	521
25808	4	28	101	125
25809	32	60	414	435
25810	40	69	905	928
25811	50	61	28	39
25812	43	63	61	81
25813	26	39	42	55
25814	1	534	1	534
25815	5	532	6	496
25816	13	533	16	504
25817	3	533	4	498
25818	3	534	7	499
25819	10	533	9	497
25820	12	532	15	499
25821	374	518	362	488
25822	14	92	13	93
25823	22	94	21	98
25824	374	526	326	456
25825	11	127	14	127
25826	208	244	122	156
25827	143	208	134	204
25828	347	396	191	240
25829	123	165	60	102
25830	358	412	40	88
25831	24	60	1908	1944
25832	36	98	338	400
25833	215	282	232	294
25834	1	656	1	656
25835	9	639	193	842
25836	25	627	46	647
25837	98	639	128	682
25838	26	642	154	785
25839	6	392	220	604
25840	6	610	25	625
25841	469	641	18	190
25842	405	470	17	85
25843	235	346	34	151
25844	106	131	114	138
25845	471	494	103	126
25846	255	293	198	236
25847	512	558	154	200
25848	111	227	263	375
25849	105	129	702	728
25850	580	628	23	71
25851	1	98	1	98
25852	2	97	12	104
25853	26	77	13	64
25854	26	97	12	83
25855	26	97	9	84
25856	25	91	34	100
25857	26	81	11	64
25858	29	62	6	40
25859	22	62	19	60
25860	32	62	20	48
25861	15	34	9	29
25862	48	81	133	175
25863	50	71	6	28
25864	74	93	32	51
25865	8	26	50	68
25866	15	46	189	220
25867	47	82	119	150
25868	28	47	70	89
25869	26	62	7	49
25870	61	97	97	135
25871	72	98	63	87
25872	18	41	868	891
25873	1	537	1	537
25874	11	535	14	561
25875	11	535	14	563
25876	7	536	10	567
25877	1	535	6	556
25878	11	535	16	577
25879	5	536	8	565
25880	5	537	10	551
25881	13	535	20	560
25882	59	535	69	558
25883	6	534	9	549
25884	11	535	14	542
25885	4	527	19	540
25886	24	527	34	539
25887	65	525	64	502
25888	65	527	22	492
25889	65	534	65	504
25890	59	535	78	539
25891	2	537	6	505
25892	6	534	11	513
25893	3	535	7	500
25894	7	525	12	503
25895	60	526	79	553
25896	38	527	66	546
25897	61	526	89	547
25898	65	525	63	498
25899	363	454	134	257
25900	438	506	718	788
25901	100	145	7	46
25902	245	265	618	638
25903	196	227	58	89
25904	319	386	56	127
25905	260	302	111	150
25906	427	469	5	47
25907	1	232	1	232
25908	1	232	4	243
25909	15	232	1	219
25910	1	232	1	240
25911	91	148	2401	2468
25912	41	62	589	610
25913	55	122	113	184
25914	146	223	220	293
25915	36	60	41	64
25916	48	89	128	168
25917	157	220	240	303
25918	52	152	764	861
25919	185	212	328	355
25920	1	71	1	71
25921	17	43	32	58
25922	1	35	554	588
25923	20	66	52	97
25924	14	33	690	709
25925	1	33	535	567
25926	26	47	140	161
25927	2	25	745	768
25928	39	68	370	399
25929	9	28	334	352
25930	33	48	260	275
25931	31	52	12	33
25932	1	53	1	53
25933	11	45	394	428
25934	16	36	1166	1186
25935	10	52	10	52
25936	4	42	65	103
25937	17	37	426	446
25938	6	51	111	157
25939	1	100	1	100
25940	35	53	24	46
25941	76	90	21	35
25942	31	87	36	99
25943	26	69	363	407
25944	5	83	104	181
25945	77	94	4	21
25946	45	70	35	63
25947	63	95	60	92
25948	20	36	150	166
25949	42	51	10	19
25950	11	55	49	88
25951	44	78	5454	5478
25952	40	63	73	96
25953	1	504	1	504
25954	1	503	1	510
25955	1	503	1	508
25956	1	503	1	508
25957	8	490	8	472
25958	31	504	30	487
25959	31	504	33	490
25960	7	501	6	481
25961	34	491	33	498
25962	34	501	34	491
25963	4	503	7	524
25964	23	504	15	518
25965	16	504	1	464
25966	36	502	14	463
25967	37	504	16	475
25968	36	500	14	462
25969	30	501	8	465
25970	36	492	15	475
25971	185	502	48	386
25972	58	343	71	294
25973	81	106	1	25
25974	100	172	769	856
25975	78	112	5	39
25976	266	298	4	36
25977	406	434	16	43
25978	160	226	404	459
25979	178	353	235	397
25980	1	206	1	206
25981	53	75	444	466
25982	145	192	3	50
25983	136	181	117	172
25984	4	25	232	253
25985	103	205	191	286
25986	122	174	3	55
25987	77	136	152	213
25988	16	87	535	610
25989	81	113	38	72
25990	1	137	1	137
25991	81	128	61	108
25992	32	120	87	183
25993	28	59	637	671
25994	32	80	689	743
25995	82	100	1018	1036
25996	100	136	50	87
25997	43	129	1	81
25998	56	68	30	42
25999	17	59	150	196
26000	1	166	1	166
26001	1	164	1	179
26002	1	166	1	175
26003	1	165	1	165
26004	1	166	1	166
26005	1	161	1	203
26006	1	165	27	195
26007	25	166	1	142
26008	1	163	1	181
26009	1	163	1	167
26010	25	166	1	144
26011	47	161	1	125
26012	1	161	6	160
26013	1	161	17	171
26014	1	165	9	181
26015	1	156	1	161
26016	1	160	1	186
26017	1	156	1	168
26018	1	143	1	151
26019	1	160	1	174
26020	1	37	1	37
26021	1	143	1	141
26022	26	156	233	364
26023	71	96	4	29
26024	66	100	3	37
26025	126	150	39	63
26026	47	79	19	51
26027	78	114	95	126
26028	1	248	1	248
26029	1	241	3	228
26030	2	240	12	236
26031	49	236	65	234
26032	172	202	176	203
26033	19	50	45	78
26034	123	213	398	490
26035	84	152	174	232
26036	23	83	1765	1822
26037	62	94	133	166
26038	145	187	46	95
26039	1	122	1	122
26040	6	69	11	67
26041	4	109	2	129
26042	96	112	94	110
26043	52	78	33	67
26044	19	47	36	64
26045	55	74	158	177
26046	50	111	266	322
26047	83	112	65	94
26048	1	37	95	131
26049	41	59	349	367
26050	87	103	165	181
26051	22	49	87	120
26052	59	88	111	136
26053	1	278	1	278
26054	6	278	8	286
26055	23	254	2	234
26056	2	277	1	279
26057	11	278	1	268
26058	13	261	1	251
26059	2	261	3	260
26060	1	269	1	277
26061	12	249	10	248
26062	8	249	6	247
26063	1	16	63	78
26064	212	271	298	368
26065	124	191	338	398
26066	117	184	589	663
26067	87	212	304	425
26068	125	165	511	551
26069	1	93	1	93
26070	7	34	59	86
26071	74	90	19	35
26072	42	88	34	80
26073	77	92	210	225
26074	1	84	1	84
26075	9	52	688	727
26076	1	21	17	37
26077	43	72	22	51
26078	37	84	72	116
26079	54	82	1428	1450
26080	22	31	143	152
26081	22	45	575	603
26082	30	55	144	169
26083	6	30	36	60
26084	36	80	143	187
26085	55	79	74	98
26086	22	41	142	157
26087	1	248	1	248
26088	153	236	216	297
26089	83	172	2720	2798
26090	130	177	65	112
26091	105	155	12	61
26092	229	245	1629	1645
26093	56	127	319	386
26094	46	112	585	654
26095	19	35	320	336
26096	5	45	1507	1549
26097	79	98	4	23
26098	1	53	1	53
26099	31	52	1429	1449
26100	1	9	1	9
26101	43	53	109	119
26102	1	41	1	41
26103	1	18	3	20
26104	12	35	9	28
26105	1	10	6	15
26106	15	42	6	33
26107	10	33	40	63
26108	37	51	24	38
26109	15	42	12	39
26110	15	42	12	39
26111	33	53	555	574
26112	1	82	1	82
26113	17	79	25	83
26114	2	46	279	328
26115	7	32	982	1007
26116	24	62	380	418
26117	35	63	596	624
26118	13	37	2028	2052
26119	10	52	265	308
26120	43	82	706	745
26121	47	81	36	70
26122	24	50	1958	1982
26123	13	55	55	96
26124	29	49	1206	1226
26125	1	116	1	116
26126	21	116	3	103
26127	19	75	4	61
26128	14	50	18	53
26129	17	75	4	55
26130	87	116	296	325
26131	96	112	26	42
26132	23	62	188	227
26133	12	45	42	75
26134	55	96	18	63
26135	92	112	86	106
26136	47	109	25	82
26137	8	61	49	90
26138	63	97	4	39
26139	86	101	5	20
26140	57	89	51	80
26141	50	110	492	543
26142	1	107	1	107
26143	1	87	1	108
26144	20	58	660	697
26145	23	80	64	120
26146	39	106	25	89
26147	1	16	13	28
26148	69	100	123	154
26149	1	20	1	19
26150	41	55	134	148
26151	17	34	16	33
26152	50	97	86	138
26153	1	20	1	19
26154	1	15	1	16
26155	40	58	22	40
26156	1	33	1	34
26157	1	99	1	99
26158	3	86	1	84
26159	3	85	1	83
26160	1	91	1	91
26161	15	84	1	73
26162	12	84	1	76
26163	14	84	3	76
26164	9	82	3	79
26165	53	88	104	139
26166	33	59	28	54
26167	29	51	130	158
26168	48	98	373	430
26169	8	62	461	511
26170	1	105	1	105
26171	1	105	21	121
26172	1	105	1	101
26173	1	105	1	96
26174	1	105	1	101
26175	1	105	1	99
26176	1	99	1	88
26177	23	61	43	82
26178	33	52	68	87
26179	15	85	21	98
26180	26	102	507	589
26181	28	56	4132	4160
26182	37	86	65	113
26183	23	39	33	49
26184	70	86	5756	5772
26185	1	80	1	80
26186	54	79	97	125
26187	54	79	100	128
26188	54	80	97	126
26189	9	46	1	36
26190	55	79	98	125
26191	41	56	57	72
26192	55	79	98	125
26193	55	78	98	124
26194	1	86	1	86
26195	1	86	1	86
26196	4	77	1	74
26197	4	76	13	82
26198	3	86	14	94
26199	3	81	12	87
26200	3	76	14	84
26201	1	74	6	79
26202	61	76	52	67
26203	13	38	23	48
26204	2	32	41	71
26205	15	35	58	79
26206	61	76	50	65
26207	38	56	2603	2621
26208	1	402	1	402
26209	41	381	145	500
26210	41	402	165	527
26211	185	291	80	189
26212	63	118	266	329
26213	179	226	163	213
26214	312	370	2196	2259
26215	309	349	1983	2023
26216	1	280	1	280
26217	1	280	1	278
26218	1	280	1	289
26219	1	280	1	294
26220	4	280	13	301
26221	33	280	40	273
26222	19	280	28	304
26223	14	280	26	304
26224	11	280	16	304
26225	12	276	25	301
26226	34	280	47	278
26227	39	272	49	320
26228	1	279	1	310
26229	1	276	1	306
26230	17	280	40	318
26231	39	272	44	312
26232	43	245	48	265
26233	47	280	54	320
26234	8	151	36	187
26235	43	279	47	313
26236	17	108	55	148
26237	70	137	6	73
26238	140	193	17	73
26239	111	153	980	1030
26240	194	219	32	57
26241	62	120	33	102
26242	205	247	62	104
26243	178	213	58	93
26244	227	280	1490	1543
26245	208	252	72	116
26246	41	103	249	312
26247	40	73	386	419
26248	1	71	1	71
26249	44	64	211	231
26250	4	39	63	97
26251	16	66	19	69
26252	9	26	317	334
26253	9	67	118	172
26254	17	33	203	219
26255	1	712	1	712
26256	367	413	28	70
26257	345	380	56	92
26258	42	130	1	119
26259	82	161	85	160
26260	50	177	55	203
26261	373	417	4723	4762
26262	251	300	964	1013
26263	366	397	23	54
26264	494	553	98	157
26265	80	164	26	103
26266	433	449	9	25
26267	554	588	1626	1654
26268	1	55	1	55
26269	25	55	88	118
26270	1	42	6	47
26271	4	46	11	44
26272	13	45	433	465
26273	26	40	260	274
26274	17	48	3	29
26275	15	38	2643	2669
26276	13	45	396	428
26277	28	52	33	57
26278	9	55	116	165
26279	1	48	1	48
26280	4	32	19	47
26281	17	36	113	132
26282	27	43	352	371
26283	8	21	246	259
26284	7	47	575	614
26285	8	21	65	78
26286	20	31	159	170
26287	2	18	13	29
26288	2	29	204	231
26289	1	362	1	362
26290	1	360	4	363
26291	1	361	1	366
26292	1	360	1	361
26293	4	362	3	364
26294	1	362	1	356
26295	126	362	1	242
26296	1	110	1	110
26297	15	353	6	334
26298	24	353	15	332
26299	6	358	6	347
26300	6	353	1	356
26301	6	359	5	337
26302	24	356	3	311
26303	24	356	3	312
26304	24	353	21	337
26305	24	357	3	309
26306	24	356	3	311
26307	115	359	51	283
26308	6	351	3	326
26309	92	357	16	272
26310	36	361	10	323
26311	27	353	1	312
26312	24	356	3	317
26313	6	331	4	307
26314	118	359	52	286
26315	32	351	3	305
26316	89	147	590	648
26317	134	189	384	435
26318	134	257	363	454
26319	136	189	391	440
26320	129	170	219	256
26321	134	196	405	463
26322	158	184	653	679
26323	134	189	392	443
26324	151	176	46	72
26325	132	170	215	249
26326	178	216	260	297
26327	179	227	234	283
26328	43	123	136	217
26329	102	129	3777	3810
26330	136	189	393	442
26331	1	63	1	63
26332	17	55	215	259
26333	33	56	191	210
26334	1	1168	1	1168
26335	221	771	29	554
26336	294	783	94	575
26337	295	792	71	614
26338	295	784	109	628
26339	288	807	93	609
26340	246	299	213	267
26341	250	300	228	279
26342	246	299	216	275
26343	659	731	60	127
26344	149	178	7	36
26345	72	149	38	119
26346	1	355	1	355
26347	36	334	37	313
26348	168	232	95	170
26349	87	183	32	120
26350	129	229	182	287
26351	75	194	82	190
26352	11	42	65	96
26353	1	75	1	75
26354	34	62	131	159
26355	45	74	367	398
26356	15	30	71	86
26357	1	48	1	48
26358	21	44	86	107
26359	21	41	86	104
26360	15	43	255	280
26361	36	48	2	14
26362	20	48	29	57
26363	19	46	14	40
26364	15	44	27	56
26365	15	43	186	213
26366	7	21	329	343
26367	16	33	121	139
26368	13	31	89	107
26369	30	42	203	215
26370	1	268	1	268
26371	153	246	54	147
26372	46	185	30	182
26373	77	153	128	197
26374	212	251	239	278
26375	139	258	12	98
26376	190	249	3	65
26377	48	94	411	456
26378	171	245	137	211
26379	175	190	89	104
26380	11	54	571	614
26381	161	187	317	343
26382	1	71	1	71
26383	8	68	21	82
26384	24	68	30	74
26385	2	68	28	96
26386	6	68	2	62
26387	21	61	76	115
26388	1	24	142	164
26389	25	43	50	69
26390	23	70	17	73
26391	25	71	30	70
26392	12	27	19	34
26393	9	25	68	84
26394	1	312	1	312
26395	30	305	31	303
26396	162	213	171	224
26397	69	137	45	108
26398	200	263	257	330
26399	16	28	64	76
26400	263	293	297	327
26401	130	185	13	70
26402	1	78	1	78
26403	1	59	1	59
26404	1	59	1	58
26405	1	60	1	60
26406	1	56	1	56
26407	1	56	1	56
26408	1	56	6	61
26409	1	56	1	56
26410	9	36	7	34
26411	5	49	355	399
26412	25	37	88	100
26413	41	77	20	69
26414	44	58	3	17
26415	5	72	194	243
26416	41	67	106	129
26417	54	64	103	113
26418	1	880	1	880
26419	642	877	347	625
26420	413	482	51	115
26421	183	245	21	80
26422	588	668	58	140
26423	524	610	144	229
26424	403	593	1999	2195
26425	643	752	799	917
26426	146	249	890	993
26427	222	251	1830	1859
26428	447	482	2117	2152
26429	384	444	2482	2541
26430	157	241	2445	2535
26431	185	265	632	716
26432	588	736	671	862
26433	260	289	52	90
26434	379	480	212	312
26435	651	737	431	520
26436	181	258	213	289
26437	413	482	1577	1664
26438	1	47	1	47
